Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2018,11,ND,12301,Nodak Electric Coop Inc,Final,AC,0.036,0.000,0.000,0.000,0.036,6,0,0,0,6,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.430,0.000,0.000,0.000,0.430,0.096,0.000,0.060,0.000,0.156,6,0,2,0,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0.132,NM,0.060,0.000,0.192,12,0,2,0,14,0.430,0.000,0.000,0.000,0.430
2018,11,ND,14232,Otter Tail Power Co,Final,AC,0.000,0.107,0.000,0.000,0.107,0,4,0,0,4,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.000,1.742,0.000,0.000,1.742,0.002,0.083,0.000,0.000,0.085,1,5,0,0,6,0.067,9.245,0.000,0.000,9.312,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.002,0.190,NM,0.000,0.192,1,9,0,0,10,0.067,10.987,0.000,0.000,11.054
2018,11,ND,19790,Verendrye Electric Coop Inc,Final,AC,0.010,.,.,.,0.010,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.101,.,.,.,0.101,0.034,.,.,.,0.034,5,.,.,.,5,0.161,.,.,.,0.161,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.044,NM,NM,0.000,0.044,8,0,0,0,8,0.262,0.000,0.000,0.000,0.262
2018,11,ND,24949,Cass County Elec Coop Inc,Final,DC,0.208,.,.,.,0.208,21,.,.,.,21,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,2.130,.,.,.,2.130,0.202,.,.,.,0.202,17,.,.,.,17,5.148,.,.,.,5.148,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.410,NM,NM,0.000,0.410,38,0,0,0,38,7.278,0.000,0.000,0.000,7.278
2018,11,ND,99999,Adjustment 2018,Final,,-0.036,.,.,.,-0.036,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.036,.,.,.,-0.036,.,.,.,.,.,.,.,.,.,.
2018,11,NE,4373,Cornhusker Public Power Dist,Final,AC,0.580,.,.,.,0.580,27,.,.,.,27,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.025,.,.,.,0.025,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.605,NM,NM,0.000,0.605,28,0,0,0,28,0.000,0.000,0.000,0.000,0.000
2018,11,NE,4911,Dawson Power District,Final,AC,0.159,0.014,0.000,0.000,0.173,15,1,0,0,16,0.004,0.000,0.000,0.000,0.004,1,0,0,0,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.002,0.000,0.000,0.002,0,1,0,0,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.159,0.016,NM,0.000,0.175,15,2,0,0,17,0.000,0.000,0.000,0.000,0.000
2018,11,NE,6779,City of Fremont - (NE),Final,AC,0.006,.,.,.,0.006,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,NM,NM,0.000,0.006,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,11,NE,11018,Lincoln Electric System,Final,AC,0.563,0.198,0.005,.,0.766,85,15,1,.,101,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.563,0.200,0.005,0.000,0.768,85,16,1,0,102,0.000,0.000,0.000,0.000,0.000
2018,11,NE,11251,Loup River Public Power Dist,Final,AC,.,.,0.338,.,0.338,.,.,17,.,17,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,14.435,.,14.435,.,.,0.025,.,0.025,.,.,1,.,1,.,.,0.640,.,0.640,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,NM,0.363,0.000,0.363,0,0,18,0,18,0.000,0.000,15.075,0.000,15.075
2018,11,NE,12539,Midwest Electric Member Corp,Final,AC,0.131,.,.,.,0.131,12,.,.,.,12,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.059,.,.,.,0.059,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.190,NM,NM,0.000,0.190,16,0,0,0,16,0.000,0.000,0.000,0.000,0.000
2018,11,NE,13337,Nebraska Public Power District,Final,AC,0.461,0.410,.,.,0.871,71,29,.,.,100,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,2.476,10.311,.,.,12.787,0.025,0.046,.,.,0.071,4,14,.,.,18,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.486,0.456,NM,0.000,0.942,75,43,0,0,118,2.476,10.311,0.000,0.000,12.787
2018,11,NE,13664,Norris Public Power District,Final,DC,0.465,0.031,.,.,0.496,47,3,.,.,50,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,22.500,0.512,.,.,23.012,0.129,0.058,.,.,0.187,16,6,.,.,22,2.560,0.265,.,.,2.825,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.594,0.089,NM,0.000,0.683,63,9,0,0,72,25.060,0.777,0.000,0.000,25.837
2018,11,NE,14127,Omaha Public Power District,Final,AC,0.424,0.155,.,.,0.579,76,15,.,.,91,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.873,2.736,.,.,3.609,0.056,0.041,.,.,0.097,7,2,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.480,0.196,NM,0.000,0.676,83,17,0,0,100,0.873,2.736,0.000,0.000,3.609
2018,11,NE,17642,Southern Public Power District,Final,AC,0.232,0.028,0.000,0.000,0.260,20,2,0,0,22,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.027,5,0,0,0,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.259,0.028,NM,0.000,0.287,25,2,0,0,27,0.000,0.000,0.000,0.000,0.000
2018,11,NE,27058,"High West Energy, Inc",Final,AC,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,NM,NM,0.000,0.002,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,11,NE,40606,City of Grand Island - (NE),Final,AC,0.037,0.022,0.000,0.000,0.059,4,1,0,0,5,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.037,0.022,NM,0.000,0.059,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000
2018,11,NE,99999,Adjustment 2018,Final,,1.061,0.308,0.069,.,1.437,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.061,0.308,0.069,.,1.437,.,.,.,.,.,.,.,.,.,.
2018,11,NH,13441,New Hampshire Elec Coop Inc,Final,AC,5.745,1.342,0.542,.,7.629,870,61,4,.,935,.,.,.,.,0.000,.,.,.,.,0,0.000,0.422,0.000,.,0.422,.,16,.,.,16,.,.,.,.,0.000,0.091,0.002,.,.,0.093,30,1,.,.,31,.,.,.,.,0.000,0.012,0.004,.,.,0.016,1,1,.,.,2,.,.,.,.,0.000,5.848,1.770,0.542,0.000,8.160,901,79,4,0,984,0.000,0.000,0.000,0.000,0.000
2018,11,NH,15472,Public Service Co of NH,Final,AC,38.803,16.685,3.739,0.000,59.227,"5,419",460,29,0,"5,908",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.168,0.131,0.000,0.000,0.299,30,8,0,0,38,0.000,0.000,0.000,0.000,0.000,0.093,13.643,0.215,0.000,13.951,3,40,3,0,46,0.000,0.000,0.000,0.000,0.000,39.064,30.459,3.954,0.000,73.477,"5,452",508,32,0,"5,992",0.000,0.000,0.000,0.000,0.000
2018,11,NH,24590,Unitil Energy Systems,Final,AC,5.444,1.644,0.660,0.000,7.748,761,49,5,0,815,0.021,.,.,.,0.021,3,.,.,.,3,0.148,0.152,.,.,0.300,7,8,.,.,15,5.913,7.458,.,.,13.371,0.003,0.011,.,.,0.014,2,1,.,.,3,.,.,.,.,0.000,.,0.005,.,.,0.005,.,1,.,.,1,.,.,.,.,0.000,5.595,1.812,0.660,0.000,8.067,770,59,5,0,834,5.913,7.458,0.000,0.000,13.371
2018,11,NH,26510,Liberty Utilities (Granite State Electric) Corp,Final,AC,2.873,2.311,.,.,5.184,438,39,.,.,477,.,.,.,.,0.000,.,.,.,.,0,0.060,0.309,.,.,0.369,6,7,.,.,13,.,.,.,.,0.000,.,0.006,.,.,0.006,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.933,2.626,NM,0.000,5.559,444,47,0,0,491,0.000,0.000,0.000,0.000,0.000
2018,11,NH,61823,"Greenskies Renewable Energy, LLC",Final,DC,.,2.730,.,.,2.730,.,6,.,.,6,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,2.730,NM,0.000,2.730,0,6,0,0,6,0.000,0.000,0.000,0.000,0.000
2018,11,NH,99999,Adjustment 2018,Final,,0.342,-0.476,.,.,-0.134,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.342,-0.476,.,.,-0.134,.,.,.,.,.,.,.,.,.,.
2018,11,NJ,963,Atlantic City Electric Co,Final,AC,231.029,110.642,19.543,0.000,361.214,"28,265","1,082",40,0,"29,387",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.207,0.040,0.000,0.000,0.247,17,2,0,0,19,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,231.236,110.682,19.543,0.000,361.461,"28,282","1,084",40,0,"29,406",0.000,0.000,0.000,0.000,0.000
2018,11,NJ,9726,Jersey Central Power & Lt Co,Final,AC,240.269,227.729,19.118,0.000,487.116,"30,743","1,640",33,0,"32,416",0.280,0.000,0.000,0.000,0.280,30,0,0,0,30,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.220,0.057,0.000,0.000,0.277,15,4,0,0,19,0.000,0.000,0.000,0.000,0.000,0.000,0.140,0.000,0.000,0.140,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,240.489,227.926,19.118,0.000,487.533,"30,758","1,645",33,0,"32,436",0.000,0.000,0.000,0.000,0.000
2018,11,NJ,15477,Public Service Elec & Gas Co,Final,AC,220.088,491.811,40.720,.,752.619,"36,748","2,786",82,.,"39,616",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,1.514,.,.,1.514,.,4,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,220.088,493.325,40.720,0.000,754.133,"36,748","2,790",82,0,"39,620",0.000,0.000,0.000,0.000,0.000
2018,11,NJ,16213,Rockland Electric Co,Final,AC,4.324,11.685,0.085,0.000,16.094,524,100,2,0,626,0.015,0.000,0.000,0.000,0.015,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,4.324,11.685,0.085,0.000,16.094,524,100,2,0,626,0.000,0.000,0.000,0.000,0.000
2018,11,NJ,61823,"Greenskies Renewable Energy, LLC",Final,DC,.,13.420,.,.,13.420,.,28,.,.,28,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,13.420,NM,0.000,13.420,0,28,0,0,28,0.000,0.000,0.000,0.000,0.000
2018,11,NJ,99999,Adjustment 2018,Final,,3.132,4.159,10.269,.,17.560,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.132,4.159,10.269,.,17.560,.,.,.,.,.,.,.,.,.,.
2018,11,NM,3287,"Central Valley Elec Coop, Inc",Final,AC,0.137,.,.,.,0.137,16,.,.,.,16,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.437,.,.,.,0.437,0.001,.,.,.,0.001,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.138,NM,NM,0.000,0.138,17,0,0,0,17,0.437,0.000,0.000,0.000,0.437
2018,11,NM,5701,El Paso Electric Co,Final,AC,15.851,3.885,0.000,0.000,19.736,"3,146",138,0,0,"3,284",0.112,0.000,0.000,0.000,0.112,18,0,0,0,18,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,284.681,19.809,0.000,0.000,304.490,0.009,0.006,0.000,0.000,0.015,4,2,0,0,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,15.860,3.891,NM,0.000,19.751,"3,150",140,0,0,"3,290",284.681,19.809,0.000,0.000,304.490
2018,11,NM,6204,City of Farmington - (NM),Final,AC,0.539,0.111,0.000,0.000,0.650,110,14,0,0,124,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,49.697,7.505,0.000,0.000,57.202,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.539,0.111,NM,0.000,0.650,110,14,0,0,124,49.697,7.505,0.000,0.000,57.202
2018,11,NM,11204,Los Alamos County,Final,DC,0.595,.,.,.,0.595,122,.,.,.,122,0.000,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.595,NM,NM,0.000,0.595,122,0,0,0,122,0.000,0.000,0.000,0.000,0.000
2018,11,NM,15473,Public Service Co of NM,Final,DC,80.100,49.930,.,.,130.030,"14,383",621,.,.,"15,004",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.009,0.015,.,.,0.024,3,3,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,80.109,49.945,NM,0.000,130.054,"14,386",624,0,0,"15,010",0.000,0.000,0.000,0.000,0.000
2018,11,NM,17718,Southwestern Public Service Co,Final,DC,0.567,7.006,0.546,0.000,8.119,61,85,3,0,149,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.567,7.006,0.546,0.000,8.119,61,85,3,0,149,0.000,0.000,0.000,0.000,0.000
2018,11,NM,99999,Adjustment 2018,Final,,-4.378,-6.341,-0.095,0.000,-10.814,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-4.378,-6.341,-0.095,0.000,-10.814,.,.,.,.,.,.,.,.,.,.
2018,11,NV,2008,City of Boulder City - (NV),Final,DC,0.138,0.338,0.000,0.000,0.476,21,4,0,0,25,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.138,0.338,NM,0.000,0.476,21,4,0,0,25,0.000,0.000,0.000,0.000,0.000
2018,11,NV,13073,"Mt Wheeler Power, Inc",Final,AC,0.026,0.115,.,.,0.141,4,4,.,.,8,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.011,.,.,0.011,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.026,0.126,NM,0.000,0.152,4,5,0,0,9,0.000,0.000,0.000,0.000,0.000
2018,11,NV,13407,Nevada Power Co,Final,AC,202.512,25.002,16.007,0.000,243.521,"30,815",391,84,0,"31,290",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.021,0.008,0.002,0.000,0.031,5,2,1,0,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,202.533,25.010,16.009,0.000,243.552,"30,820",393,85,0,"31,298",0.000,0.000,0.000,0.000,0.000
2018,11,NV,17166,Sierra Pacific Power Co,Final,AC,14.643,29.296,1.073,.,45.012,"2,956",376,5,.,"3,337",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.325,9.786,0.104,.,10.215,51,91,2,.,144,.,.,.,.,0.000,0.050,0.108,0.050,.,0.208,1,2,1,.,4,.,.,.,.,0.000,15.018,39.190,1.227,0.000,55.435,"3,008",469,8,0,"3,485",0.000,0.000,0.000,0.000,0.000
2018,11,NV,19840,"Valley Electric Assn, Inc",Final,AC,3.310,0.140,.,.,3.450,309,17,.,.,326,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,265.000,16.000,.,.,281.000,0.020,0.002,.,.,0.022,10,1,.,.,11,2.140,0.000,.,.,2.140,0.050,0.006,.,.,0.056,8,1,.,.,9,3.410,0.001,.,.,3.411,3.380,0.148,NM,0.000,3.528,327,19,0,0,346,270.550,16.001,0.000,0.000,286.551
2018,11,NV,61823,"Greenskies Renewable Energy, LLC",Final,DC,.,1.130,.,.,1.130,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,1.130,NM,0.000,1.130,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,11,NV,99999,Adjustment 2018,Final,,0.672,-0.229,0.000,0.000,0.443,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.672,-0.229,NM,0.000,0.443,.,.,.,.,.,.,.,.,.,.
2018,11,NY,3249,Central Hudson Gas & Elec Corp,Final,AC,74.706,19.447,.,.,94.153,"8,126",475,.,.,"8,601",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.143,0.016,.,.,0.159,13,2,.,.,15,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,74.849,19.463,NM,0.000,94.312,"8,139",477,0,0,"8,616",0.000,0.000,0.000,0.000,0.000
2018,11,NY,4226,Consolidated Edison Co-NY Inc,Final,AC,130.929,66.448,.,.,197.377,"21,438","1,505",.,.,"22,943",.,.,.,.,0.000,.,.,.,.,0,.,6.658,.,.,6.658,.,46,.,.,46,.,.,.,.,0.000,.,0.146,.,.,0.146,.,6,.,.,6,.,.,.,.,0.000,0.133,10.703,.,.,10.836,18,27,.,.,45,.,.,.,.,0.000,131.062,83.955,NM,0.000,215.017,"21,456","1,584",0,0,"23,040",0.000,0.000,0.000,0.000,0.000
2018,11,NY,11171,Long Island Power Authority,Final,AC,289.990,52.724,.,.,342.714,"44,086","1,232",.,.,"45,318",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.356,.,.,0.380,5,16,.,.,21,.,.,.,.,0.000,.,4.133,.,.,4.133,.,15,.,.,15,.,.,.,.,0.000,290.014,57.213,NM,0.000,347.227,"44,091","1,263",0,0,"45,354",0.000,0.000,0.000,0.000,0.000
2018,11,NY,13511,New York State Elec & Gas Corp,Final,AC,48.926,74.082,.,.,123.008,"6,626",799,.,.,"7,425",.,.,.,.,0.000,.,.,.,.,0,0.403,24.957,.,.,25.360,36,122,.,.,158,.,.,.,.,0.000,0.633,0.755,.,.,1.388,74,24,.,.,98,.,.,.,.,0.000,0.283,10.897,.,.,11.180,28,25,.,.,53,.,.,.,.,0.000,50.245,110.691,NM,0.000,160.936,"6,764",970,0,0,"7,734",0.000,0.000,0.000,0.000,0.000
2018,11,NY,13573,Niagara Mohawk Power Corp.,Final,AC,123.250,226.590,8.350,0.000,358.190,"17,421","1,764",21,0,"19,206",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,2.430,0.000,0.000,2.430,0,8,0,0,8,0.000,0.000,0.000,0.000,0.000,2.360,3.220,0.150,0.000,5.730,191,55,2,0,248,0.000,0.000,0.000,0.000,0.000,0.080,16.480,0.680,0.000,17.240,19,45,2,0,66,0.000,0.000,0.000,0.000,0.000,125.690,248.720,9.180,0.000,383.590,"17,631","1,872",25,0,"19,528",0.000,0.000,0.000,0.000,0.000
2018,11,NY,14154,Orange & Rockland Utils Inc,Final,AC,47.362,13.583,3.228,0.000,64.173,"6,601",132,4,0,"6,737",0.223,0.000,0.000,0.000,0.223,30,0,0,0,30,0.222,12.604,0.000,0.000,12.826,23,21,0,0,44,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.012,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.020,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,47.584,26.219,3.228,0.000,77.031,"6,624",156,4,0,"6,784",0.000,0.000,0.000,0.000,0.000
2018,11,NY,14711,Pennsylvania Electric Co,Final,AC,0.034,0.000,0.000,0.000,0.034,5,0,0,0,5,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.004,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.034,0.004,NM,0.000,0.038,5,1,0,0,6,0.000,0.000,0.000,0.000,0.000
2018,11,NY,16183,Rochester Gas & Electric Corp,Final,AC,9.063,18.612,.,.,27.675,"1,287",146,.,.,"1,433",.,.,.,.,0.000,.,.,.,.,0,0.072,23.179,.,.,23.251,11,307,.,.,318,.,.,.,.,0.000,0.074,0.880,.,.,0.954,13,5,.,.,18,.,.,.,.,0.000,0.222,1.000,.,.,1.222,15,1,.,.,16,.,.,.,.,0.000,9.431,43.671,NM,0.000,53.102,"1,326",459,0,0,"1,785",0.000,0.000,0.000,0.000,0.000
2018,11,NY,61823,"Greenskies Renewable Energy, LLC",Final,DC,.,14.510,.,.,14.510,.,23,.,.,23,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,14.510,NM,0.000,14.510,0,23,0,0,23,0.000,0.000,0.000,0.000,0.000
2018,11,NY,99999,Adjustment 2018,Final,,0.066,-2.531,0.027,.,-2.438,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.066,-2.531,0.027,.,-2.438,.,.,.,.,.,.,.,.,.,.
2018,11,OH,3542,Duke Energy Ohio Inc,Final,AC,5.217,14.961,0.000,0.000,20.178,852,173,0,0,"1,025",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.032,0.041,.,.,0.073,7,2,.,.,9,.,.,.,.,0.000,.,3.572,.,.,3.572,.,8,.,.,8,.,.,.,.,0.000,5.249,18.574,NM,0.000,23.823,859,183,0,0,"1,042",0.000,0.000,0.000,0.000,0.000
